id,race,age,sex,marital,satjob,hapmar,life,postlife,educ,degree,paeduc,maeduc,speduc,income,health,hompop,agewed,sibs,paeindex,educindx,maeindex
738,1,36,2,1,2,2,1,1,18,4,13,13,20,16,1,3,26,2,2,2,2
739,1,39,1,3,2,NA,2,1,10,0,8,NA,NA,8,1,2,23,1,1,1,NA
740,1,81,2,2,NA,NA,1,1,14,1,12,12,NA,NA,2,2,18,10,2,2,2
741,1,79,1,1,NA,2,1,NA,8,0,NA,NA,12,NA,3,2,28,6,NA,1,NA
742,1,33,2,3,1,NA,2,1,12,1,8,12,NA,13,2,2,21,2,1,2,2
743,1,27,1,5,1,NA,1,2,13,1,NA,NA,NA,2,1,1,NA,0,NA,2,NA
744,2,34,2,3,2,NA,2,1,10,0,NA,12,NA,12,2,3,16,5,NA,1,2
745,1,62,1,1,1,1,1,1,16,3,8,12,16,17,2,2,24,1,1,2,2
746,1,55,1,3,2,NA,2,2,12,1,11,12,NA,10,2,2,21,3,1,2,2
747,1,44,1,1,1,2,2,2,9,0,NA,12,12,11,2,5,23,3,NA,1,2
748,2,22,1,5,2,NA,2,2,11,0,NA,15,NA,NA,4,2,NA,11,NA,1,2
749,2,89,1,2,NA,NA,2,1,15,1,6,7,NA,2,4,1,29,4,1,2,1
750,2,36,1,4,2,NA,2,1,13,1,12,10,NA,13,2,1,24,2,2,2,1
751,2,23,2,1,2,1,1,2,12,1,10,11,12,9,1,3,21,8,1,2,1
752,2,22,1,1,2,2,2,2,11,0,NA,11,13,9,2,2,20,5,NA,1,1
753,1,30,2,1,2,1,1,1,12,1,13,16,13,13,1,4,18,1,2,2,2
754,1,52,2,2,1,NA,2,1,10,0,NA,3,NA,10,2,1,22,3,NA,1,1
755,2,33,2,5,3,NA,2,1,12,1,8,10,NA,9,2,2,NA,2,1,2,1
756,2,22,1,5,2,NA,1,1,12,1,NA,15,NA,9,2,1,NA,3,NA,2,2
757,1,37,1,5,3,NA,1,1,17,1,8,8,NA,12,3,1,NA,1,1,2,1
758,2,31,2,3,1,NA,2,2,13,1,12,14,NA,16,1,5,19,7,2,2,2
759,1,24,1,5,1,NA,1,1,12,1,12,12,NA,2,2,2,NA,1,2,2,2
760,1,56,2,3,1,NA,1,1,11,0,19,16,NA,11,2,1,17,1,2,1,2
761,1,76,2,2,NA,NA,1,1,9,1,NA,NA,NA,NA,2,1,19,4,NA,1,NA
762,1,68,2,1,NA,1,1,1,8,0,NA,8,8,9,3,1,19,4,NA,1,1
763,1,63,2,1,NA,1,1,1,10,0,10,10,12,11,1,2,18,9,1,1,1
764,1,77,2,1,NA,2,2,1,9,0,8,8,8,NA,3,2,18,1,1,1,1
765,1,85,2,1,1,1,2,1,12,1,12,12,12,9,4,2,19,6,2,2,2
766,1,82,2,1,NA,2,2,1,NA,NA,NA,NA,8,NA,2,2,19,3,NA,NA,NA
767,1,69,1,1,NA,1,1,1,8,0,NA,2,12,9,2,2,22,6,NA,1,1
768,1,71,2,1,2,2,2,1,9,0,NA,NA,12,6,2,5,16,1,NA,1,NA
769,1,37,2,1,4,1,1,1,12,1,16,12,13,16,2,3,16,4,2,2,2
770,2,26,1,5,4,NA,2,2,12,1,NA,6,NA,5,2,1,NA,8,NA,2,1
771,2,25,2,1,3,1,2,1,12,1,5,12,12,9,3,5,17,10,1,2,2
772,2,27,2,1,3,2,2,2,12,1,7,8,12,11,2,2,24,7,1,2,1
773,2,20,2,1,1,2,2,2,12,1,NA,12,10,9,2,2,18,1,NA,2,2
774,1,35,1,1,4,1,2,1,13,1,5,10,11,3,1,3,18,1,1,2,1
775,1,71,1,3,NA,NA,1,1,8,0,4,9,NA,10,1,1,33,7,1,1,1
776,1,33,2,1,3,2,3,1,12,1,NA,12,12,NA,2,3,20,5,NA,2,2
777,1,60,1,1,NA,1,1,1,14,1,8,10,14,15,2,2,24,5,1,2,1
778,1,43,1,1,1,1,1,1,19,4,6,10,17,17,1,5,25,1,1,2,1
779,1,23,1,5,1,NA,1,1,16,1,18,18,NA,17,2,5,NA,2,2,2,2
780,1,54,2,1,1,1,1,1,16,3,6,12,16,17,1,2,20,1,1,2,2
781,1,41,1,1,2,2,2,1,5,0,NA,0,8,10,2,6,22,15,NA,1,NA
782,1,19,1,5,NA,NA,3,1,11,0,6,9,NA,10,2,7,NA,4,1,1,1
783,1,43,2,3,1,NA,2,1,12,1,5,3,NA,15,2,6,21,7,1,2,1
784,1,52,2,1,1,1,2,1,3,0,NA,2,3,9,2,3,18,5,NA,1,1
785,1,39,1,1,2,1,1,1,10,1,4,3,13,15,1,6,21,10,1,1,1
786,1,28,2,1,1,1,2,1,12,1,10,11,12,3,2,5,21,4,1,2,1
787,1,25,1,1,2,2,2,2,12,1,6,0,12,5,2,4,22,4,1,2,NA
788,1,38,2,2,2,NA,2,1,6,0,4,5,NA,2,2,8,19,10,1,1,1
789,1,23,2,5,4,NA,NA,2,8,0,NA,NA,NA,3,2,7,NA,2,NA,1,NA
790,1,23,2,5,3,NA,1,1,12,1,NA,NA,NA,8,2,2,NA,3,NA,2,NA
791,1,63,2,1,NA,2,2,NA,7,0,NA,0,4,8,2,2,19,5,NA,1,NA
792,1,21,2,5,2,NA,1,NA,12,1,12,16,NA,NA,2,4,NA,1,2,2,2
793,1,43,2,3,1,NA,1,2,12,1,4,11,NA,12,3,2,17,3,1,2,1
794,1,73,2,2,1,NA,2,1,13,1,3,3,NA,13,3,2,28,5,1,2,1
795,1,40,2,3,3,NA,3,1,10,0,NA,7,NA,6,2,3,20,9,NA,1,1
796,1,59,1,1,1,1,1,1,19,4,NA,NA,14,16,2,2,26,4,NA,2,NA
797,1,64,1,1,3,1,2,1,14,1,7,7,14,13,4,2,18,2,1,2,1
798,1,71,2,1,NA,1,1,NA,11,1,10,11,11,14,2,2,17,2,1,1,1
799,1,22,1,5,2,NA,1,1,12,1,3,9,NA,NA,2,5,NA,4,1,2,1
800,1,68,1,2,NA,NA,2,2,11,1,11,12,NA,7,3,2,29,7,1,1,2
801,1,53,2,1,2,2,3,1,9,0,NA,9,11,14,4,2,16,11,NA,1,1
802,1,43,2,1,1,2,1,1,12,1,4,8,12,14,2,3,19,9,1,2,1
803,1,60,2,3,NA,NA,3,1,8,0,NA,5,NA,4,4,1,19,1,NA,1,1
804,1,41,2,3,2,NA,2,1,12,1,7,8,NA,7,2,3,22,1,1,2,1
805,1,75,2,2,NA,NA,1,1,8,0,NA,7,NA,NA,3,1,18,6,NA,1,1
806,1,42,1,5,2,NA,2,1,19,3,12,9,NA,13,1,1,NA,2,2,2,1
807,1,75,2,2,NA,NA,3,1,0,0,NA,0,NA,3,4,1,15,8,NA,NA,NA
808,1,51,2,1,1,1,2,1,8,0,3,6,11,15,3,3,22,7,1,1,1
809,1,61,2,2,1,NA,2,1,12,1,NA,7,NA,6,2,1,27,10,NA,2,1
810,1,61,2,2,NA,NA,1,1,6,0,NA,NA,NA,2,2,1,17,3,NA,1,NA
811,1,47,1,1,1,1,1,1,12,1,NA,8,12,15,2,5,26,1,NA,2,1
812,1,23,1,1,NA,1,2,1,5,0,NA,NA,11,NA,3,2,22,11,NA,1,NA
813,1,60,1,1,2,2,1,1,8,0,5,5,12,16,3,2,25,0,1,1,1
814,1,25,1,5,2,NA,1,1,12,1,8,11,NA,4,2,4,NA,1,1,2,1
815,1,75,2,2,3,NA,1,1,7,0,NA,9,NA,1,3,1,20,3,NA,1,1
816,1,36,2,1,1,1,1,1,12,1,NA,NA,12,10,2,3,18,1,NA,2,NA
817,1,40,1,1,1,1,1,1,6,0,6,6,12,14,3,2,21,3,1,1,1
818,1,36,2,1,2,2,2,1,17,3,12,12,17,17,2,4,22,0,2,2,2
819,1,24,1,1,1,1,1,NA,13,1,12,12,15,13,2,2,23,4,2,2,2
820,1,31,1,3,2,NA,2,NA,12,1,3,8,NA,9,1,1,25,1,1,2,1
821,1,32,2,1,1,1,1,1,16,3,6,12,14,11,2,3,25,1,1,2,2
822,1,59,2,2,NA,NA,2,2,11,0,NA,NA,NA,3,3,1,36,6,NA,1,NA
823,1,27,2,5,2,NA,2,1,12,1,NA,11,NA,8,2,4,NA,4,NA,2,1
824,1,51,2,1,NA,1,2,1,9,0,NA,NA,11,16,2,4,15,6,NA,1,NA
825,1,28,2,1,1,1,2,2,12,1,12,12,11,10,2,4,18,5,2,2,2
826,1,31,2,3,4,NA,2,1,14,2,10,12,NA,11,2,3,21,3,1,2,2
827,1,32,2,1,1,1,2,NA,11,0,NA,10,11,13,2,5,17,5,NA,1,1
828,1,26,2,1,1,1,2,1,11,0,6,12,10,7,3,3,18,6,1,1,2
829,1,36,2,1,2,1,2,1,12,1,NA,NA,11,15,2,4,19,8,NA,2,NA
830,1,36,1,1,4,1,1,1,12,1,10,12,11,11,2,5,19,8,1,2,2
831,1,23,2,1,2,2,2,1,11,0,NA,9,12,NA,3,4,17,5,NA,1,1
832,1,25,1,5,2,NA,2,1,13,1,NA,11,NA,9,1,4,NA,5,NA,2,1
833,1,22,2,5,NA,NA,1,1,12,1,10,12,NA,10,2,4,NA,1,1,2,2
834,1,42,2,3,2,NA,1,1,16,3,12,12,NA,13,1,3,21,1,2,2,2
835,1,30,2,1,1,2,2,1,9,1,NA,NA,9,16,2,2,16,7,NA,1,NA
836,1,27,2,1,NA,2,1,2,4,0,13,10,8,2,2,4,12,13,2,1,1
837,2,47,1,3,1,NA,1,2,16,2,3,8,NA,15,2,1,19,1,1,2,1
838,1,62,2,1,1,2,1,1,13,1,8,8,12,15,2,2,19,7,1,2,1
839,1,43,2,3,2,NA,1,1,16,3,NA,14,NA,13,2,1,19,3,NA,2,2
840,1,74,1,1,NA,2,2,1,12,1,NA,NA,9,13,2,2,22,13,NA,2,NA
841,1,64,2,2,1,NA,1,1,18,4,8,8,NA,13,2,1,19,2,1,2,1
842,1,44,1,1,2,2,1,1,16,3,14,8,15,17,1,3,19,3,2,2,1
843,1,21,1,5,2,NA,2,1,12,1,15,12,NA,16,2,3,NA,1,2,2,2
844,1,35,2,3,2,NA,1,1,14,1,12,10,NA,13,2,3,17,3,2,2,1
845,1,34,2,3,1,NA,2,1,12,1,4,6,NA,15,2,3,20,5,1,2,1
846,1,22,1,4,2,NA,3,1,10,0,6,NA,NA,11,2,6,NA,3,1,1,NA
847,1,27,1,1,3,1,1,1,12,1,6,6,10,7,1,4,20,6,1,2,1
848,2,74,2,2,NA,NA,2,1,3,0,NA,NA,NA,NA,4,1,15,9,NA,1,NA
849,1,37,2,1,1,1,1,1,12,1,11,12,12,9,2,5,18,7,1,2,2
850,1,38,2,3,2,NA,1,1,15,1,14,12,NA,9,2,4,22,1,2,2,2
851,1,34,1,5,NA,NA,1,1,20,4,NA,13,NA,10,3,1,NA,2,NA,2,2
852,2,25,2,5,3,NA,1,1,14,2,NA,10,NA,9,1,2,NA,7,NA,2,1
853,1,23,1,5,2,NA,1,1,17,1,18,18,NA,8,1,3,NA,3,2,2,2
854,1,66,2,2,2,NA,2,1,3,0,0,5,NA,3,3,1,19,7,NA,1,1
855,2,72,2,5,NA,NA,1,1,12,0,11,11,NA,1,3,1,NA,4,1,2,1
856,1,23,2,5,2,NA,1,1,15,1,12,12,NA,2,2,2,NA,1,2,2,2
857,1,39,2,1,1,1,1,1,12,1,3,5,12,13,2,2,24,3,1,2,1
858,1,27,2,3,2,NA,2,1,14,1,12,12,NA,10,1,1,18,0,2,2,2
859,1,41,2,1,1,1,2,1,12,1,NA,10,12,NA,2,3,18,4,NA,2,1
860,1,37,1,1,1,2,2,1,12,1,10,12,12,11,1,4,20,2,1,2,2
861,1,67,2,2,NA,NA,2,1,12,0,12,12,NA,9,2,1,17,1,2,2,2
862,1,70,1,1,NA,1,1,1,15,1,8,8,15,16,3,2,28,3,1,2,1
863,1,24,2,5,2,NA,1,1,15,1,19,19,NA,15,2,2,NA,4,2,2,2
864,1,51,1,1,1,2,1,1,12,1,4,5,12,16,2,3,25,7,1,2,1
865,1,58,2,1,2,1,1,1,11,0,NA,NA,10,11,1,2,16,2,NA,1,NA
866,1,74,1,1,NA,2,2,1,17,3,5,5,14,13,4,2,28,5,1,2,1
867,1,75,1,2,NA,NA,2,2,20,4,NA,16,NA,15,1,1,26,4,NA,2,2
868,1,67,2,2,NA,NA,1,1,12,1,12,12,NA,17,3,1,22,0,2,2,2
869,1,47,2,1,1,1,1,NA,16,3,16,14,19,17,1,5,22,4,2,2,2
870,1,66,2,2,1,NA,1,2,18,3,12,16,NA,16,1,1,22,1,2,2,2
871,1,23,1,5,2,NA,2,1,14,1,8,14,NA,15,1,2,NA,1,1,2,2
872,1,27,2,3,1,NA,1,1,14,1,20,12,NA,8,2,2,20,1,2,2,2
873,1,32,1,5,4,NA,2,2,12,1,NA,NA,NA,10,2,2,NA,10,NA,2,NA
874,1,21,2,5,NA,NA,2,1,14,1,12,12,NA,1,2,3,NA,0,2,2,2
875,1,20,2,5,NA,NA,1,NA,13,1,16,NA,NA,5,2,3,NA,2,2,2,NA
876,1,24,1,5,3,NA,1,1,15,1,14,14,NA,7,1,2,NA,0,2,2,2
877,1,23,1,5,1,NA,1,1,16,3,12,12,NA,12,2,1,NA,3,2,2,2
878,1,23,1,5,NA,NA,1,1,15,1,14,13,NA,3,2,1,NA,1,2,2,2
879,1,25,1,1,2,2,2,1,12,1,20,14,14,13,1,2,23,7,2,2,2
880,1,27,1,1,NA,1,2,1,19,3,16,12,13,10,2,2,26,1,2,2,2
881,1,45,1,1,2,1,2,1,16,4,12,12,13,17,2,4,25,0,2,2,2
882,1,44,1,1,3,2,2,1,11,0,NA,NA,12,15,2,4,23,5,NA,1,NA
883,1,20,1,5,1,NA,1,1,9,0,NA,8,NA,15,1,6,NA,3,NA,1,1
884,1,43,2,1,1,2,2,1,13,1,12,16,12,15,2,5,20,4,2,2,2
885,1,32,2,1,2,1,2,1,15,2,12,NA,13,14,2,3,21,3,2,2,NA
886,1,51,2,2,2,NA,3,1,12,1,8,8,NA,15,1,1,17,4,1,2,1
887,1,32,1,5,2,NA,3,1,16,3,18,NA,NA,15,1,1,NA,1,2,2,NA
888,1,30,1,1,1,1,2,1,13,1,9,10,13,15,1,4,28,2,1,2,1
889,1,61,2,1,1,1,2,1,11,1,NA,3,14,15,1,2,17,4,NA,1,1
890,1,81,1,1,NA,1,2,1,12,1,6,7,9,NA,2,2,24,7,1,2,1
891,1,26,2,4,1,NA,2,1,11,0,NA,9,NA,10,2,2,16,10,NA,1,1
892,1,67,2,2,1,NA,3,1,10,0,NA,9,NA,NA,2,3,16,4,NA,1,1
893,1,48,2,1,3,1,1,1,12,1,5,2,15,14,4,2,18,1,1,2,1
894,2,74,2,2,NA,NA,3,1,1,0,NA,NA,NA,NA,2,1,NA,5,NA,1,NA
895,1,25,2,1,4,1,1,1,13,1,10,10,14,NA,2,2,24,1,1,2,1
896,2,52,2,3,1,NA,1,1,9,0,NA,4,NA,11,2,1,16,0,NA,1,1
897,1,30,2,1,1,2,2,1,13,2,NA,13,12,9,2,4,16,3,NA,2,2
898,1,34,2,3,3,NA,2,1,13,1,NA,10,NA,13,2,3,18,2,NA,2,1
899,1,46,2,1,NA,2,1,1,13,1,13,14,17,16,1,2,20,4,2,2,2
900,NA,44,1,1,1,1,2,2,16,4,12,0,16,9,2,2,40,7,2,2,NA
901,2,32,1,1,1,1,1,NA,12,1,13,14,14,9,1,3,30,5,2,2,2
902,1,48,2,4,2,NA,2,1,9,0,NA,12,NA,10,4,3,18,4,NA,1,2
903,2,24,1,5,NA,NA,2,NA,12,1,11,14,NA,3,3,4,NA,15,1,2,2
904,1,36,2,1,1,2,2,1,16,3,8,14,14,16,3,2,21,4,1,2,2
905,1,35,1,3,4,NA,1,2,16,3,16,15,NA,2,2,1,24,4,2,2,2
906,1,24,2,5,1,NA,1,1,14,1,8,12,NA,15,2,2,NA,4,1,2,2
907,1,25,1,5,4,NA,2,NA,14,2,16,12,NA,5,3,1,NA,2,2,2,2
908,1,54,2,5,2,NA,2,1,20,4,14,14,NA,15,2,1,NA,2,2,2,2
909,1,34,1,1,2,1,2,1,18,4,16,NA,17,16,2,4,22,5,2,2,NA
910,1,32,1,1,1,1,1,1,18,4,NA,13,18,17,2,2,19,0,NA,2,2
911,1,67,2,1,NA,2,1,1,14,2,11,14,18,15,1,2,35,1,1,2,2
912,1,56,2,1,1,1,2,1,12,1,NA,NA,12,16,1,2,22,4,NA,2,NA
913,1,60,1,1,1,2,2,1,12,1,8,9,12,13,3,2,24,14,1,2,1
914,1,77,2,2,NA,NA,2,1,13,1,NA,NA,NA,9,3,1,40,3,NA,2,NA
915,1,25,1,5,3,NA,2,1,12,1,NA,12,NA,9,2,3,NA,6,NA,2,2
916,1,60,1,1,1,1,1,1,16,3,9,12,12,15,1,2,28,3,1,2,2
917,1,29,2,1,2,2,2,1,17,3,16,12,16,14,3,2,25,3,2,2,2
918,NA,25,2,3,3,NA,2,1,4,0,5,7,NA,2,2,3,20,5,1,1,1
919,1,22,1,1,4,1,2,1,11,1,12,12,12,17,2,3,21,3,2,1,2
920,1,34,2,1,1,1,1,1,12,1,8,12,17,16,3,3,20,2,1,2,2
921,1,24,2,5,3,NA,2,1,17,3,20,14,NA,11,2,1,NA,2,2,2,2
922,1,26,1,1,1,1,2,1,11,0,15,12,12,12,1,9,20,8,2,1,2
923,1,52,2,1,NA,1,2,1,12,1,8,NA,12,16,2,3,19,2,1,2,NA
924,1,37,2,1,2,1,1,1,9,1,6,12,15,15,2,3,17,0,1,1,2
925,1,53,1,1,3,2,2,NA,16,3,6,4,17,15,2,3,25,2,1,2,1
926,1,21,2,5,NA,NA,2,2,13,1,NA,11,NA,4,1,2,NA,6,NA,2,1
927,1,62,1,5,NA,NA,3,1,12,0,NA,NA,NA,16,3,1,NA,2,NA,2,NA
928,1,30,2,1,2,1,1,1,13,1,16,12,16,15,1,2,29,3,2,2,2
929,1,32,2,4,2,NA,2,2,17,3,12,12,NA,15,1,3,23,1,2,2,2
930,1,22,2,1,1,1,1,1,13,1,16,9,12,6,2,4,19,4,2,2,1
931,1,68,1,1,NA,1,2,1,12,1,NA,NA,12,16,2,3,25,4,NA,2,NA
932,1,68,2,3,NA,NA,3,1,12,1,12,8,NA,5,2,1,18,0,2,2,1
933,1,73,2,2,NA,NA,2,1,15,1,NA,NA,NA,12,2,1,35,8,NA,2,NA
934,1,44,2,5,3,NA,2,NA,19,4,12,12,NA,9,2,1,NA,0,2,2,2
935,1,31,2,1,NA,1,2,1,12,1,15,14,14,11,3,7,20,3,2,2,2
936,1,32,2,1,2,1,2,2,14,1,12,10,20,16,2,4,20,1,2,2,1
937,1,35,2,1,1,1,2,1,15,1,17,15,17,16,2,3,23,3,2,2,2
938,1,65,1,5,3,NA,2,1,14,1,NA,NA,NA,7,4,1,NA,3,NA,2,NA
939,NA,74,1,1,NA,1,2,1,4,0,NA,4,14,7,1,2,50,8,NA,1,1
940,1,24,2,5,2,NA,1,1,12,1,12,12,NA,10,1,1,NA,1,2,2,2
941,1,68,2,1,1,1,1,1,12,1,12,10,12,16,3,2,22,4,2,2,1
942,1,40,1,1,1,2,1,1,16,3,10,NA,17,17,1,4,28,2,1,2,NA
943,1,23,2,1,NA,1,1,2,16,3,13,15,17,16,1,2,20,1,2,2,2
944,1,25,2,5,2,NA,2,1,16,3,18,16,NA,16,2,3,NA,3,2,2,2
945,1,59,2,1,2,2,2,1,12,1,8,12,16,15,1,2,17,4,1,2,2
946,1,25,2,1,2,1,1,1,16,3,20,14,17,15,1,3,21,2,2,2,2
947,1,35,1,1,1,1,1,1,16,3,12,12,14,16,1,4,22,5,2,2,2
948,1,45,2,1,4,1,1,1,18,1,NA,10,15,16,1,5,26,1,NA,2,1
949,1,60,2,1,1,3,2,1,12,1,12,12,14,12,2,2,20,1,2,2,2
950,1,58,2,1,NA,1,1,2,16,3,NA,12,19,16,2,2,25,1,NA,2,2
951,1,82,2,2,NA,NA,2,1,13,1,8,8,NA,16,1,1,20,4,1,2,1
952,1,65,1,3,1,NA,1,2,20,4,16,16,NA,17,1,1,22,1,2,2,2
953,1,58,1,3,1,NA,1,1,16,3,10,10,NA,17,2,1,25,2,1,2,1
954,1,36,2,1,2,2,2,2,16,3,13,16,19,17,1,5,23,2,2,2,2
955,1,66,2,2,NA,NA,1,1,14,2,4,12,NA,16,2,1,22,5,1,2,2
956,1,60,2,1,NA,1,2,1,12,1,8,14,12,16,2,2,18,1,1,2,2
957,1,36,1,1,4,1,1,1,18,3,20,12,19,NA,2,2,31,1,2,2,2
958,1,54,2,3,4,NA,1,1,14,2,NA,NA,NA,15,1,1,21,2,NA,2,NA
959,1,21,2,5,2,NA,2,2,14,1,14,12,NA,17,1,3,NA,2,2,2,2
960,1,84,1,4,NA,NA,1,1,12,1,NA,NA,NA,8,2,1,29,3,NA,2,NA
961,1,52,1,3,4,NA,1,1,16,3,12,12,NA,16,1,1,36,1,2,2,2
962,1,37,1,1,1,1,2,1,17,3,8,8,16,17,2,3,23,7,1,2,1
963,1,57,2,1,NA,2,1,NA,12,1,8,10,19,15,2,2,25,3,1,2,1
964,1,63,2,1,1,1,2,1,13,1,NA,8,18,17,2,3,22,7,NA,2,1
965,1,81,2,2,NA,NA,2,2,10,0,NA,NA,NA,NA,2,1,28,5,NA,1,NA
966,1,80,2,1,NA,1,2,NA,18,4,13,9,15,14,2,2,28,2,2,2,1
967,1,89,1,2,NA,NA,2,2,13,1,NA,NA,NA,NA,2,1,26,10,NA,2,NA
968,1,66,1,1,NA,1,2,2,8,0,NA,NA,12,11,1,2,17,4,NA,1,NA
969,1,68,1,1,NA,3,3,2,12,1,5,4,8,11,1,2,27,5,1,2,1
970,1,82,2,2,1,NA,1,NA,10,0,NA,NA,NA,9,3,1,17,7,NA,1,NA
971,1,45,2,1,1,1,1,1,12,0,12,12,12,15,3,2,15,2,2,2,2
972,1,60,1,1,1,1,1,2,14,1,11,NA,13,16,2,3,21,3,1,2,NA
973,1,35,1,1,1,1,1,1,13,1,12,12,8,16,2,3,30,1,2,2,2
974,1,60,1,1,NA,1,1,1,14,1,8,2,13,13,4,2,23,11,1,2,1
975,1,21,1,5,NA,NA,2,1,15,1,17,17,NA,NA,3,5,NA,2,2,2,2
976,1,35,2,1,1,2,1,1,14,1,14,14,14,NA,2,3,27,1,2,2,2
977,1,43,1,1,2,3,1,1,16,3,NA,NA,12,17,1,4,25,4,NA,2,NA
978,1,42,1,3,3,NA,2,NA,16,1,NA,12,NA,16,1,2,21,1,NA,2,2
979,1,37,2,1,3,1,1,1,14,1,8,6,16,17,2,6,32,5,1,2,1
980,1,38,2,1,2,1,2,1,11,0,8,10,12,16,3,6,16,8,1,1,1
981,1,58,1,1,NA,2,1,1,9,0,12,12,12,9,2,3,20,5,2,1,2
982,NA,32,2,1,2,2,2,2,12,1,0,8,0,14,3,4,21,12,NA,2,1
983,1,21,2,5,NA,NA,2,1,15,0,14,14,NA,11,1,4,NA,1,2,2,2
